nome,preco,especificacoes,imagem,url
Placa-mãe Asus TUF GAMING B760M-PLUS D4 Micro ATX LGA 1700,"R$ 1.823,50
10x de R$ 182,35","Add na build
Especificações
Fabricante Asus
Modelo TUF GAMING B760M-PLUS D4
PN
90MB1DI0-M0EAY0
TUF GAMING B760M-PLUS D4
Formato Micro ATX
Chipset Intel B760
Socket do processador LGA 1700
Slots de memória 4
Tipo da memória
288-pin DIMM
Velocidades da memória
DDR4-2133
DDR4-2400
DDR4-2666
DDR4-2800
DDR4-2933
DDR4-3000
DDR4-3333
DDR4-3400
DDR4-3466
DDR4-3600
DDR4-3733
DDR4-4000
DDR4-4266
DDR4-4400
DDR4-4600
DDR4-4800
DDR4-5000
DDR4-5066
Memória máxima 128 GB
Suporte a ECC
Suporte a RAID
Saída de vídeo
Suporte a SLI
Suporte a CrossFire
Portas Ethernet 1 x 2.5 Gb/
Portas SATA Express 0
M.2 (M) 2
PCI-Express x1 1
PCI-Express x16 2
SATA 6 Gb/s 4
USB 2.0 2
USB 3.2 Gen 2 1
USB 3.2 Gen1 1
Header USB 3.0/3.1
Wi-Fi
Cor Preto / Laranja
Preços
Loja Frete Preço Preço PIX
R$ 1.823,50
10x de R$ 182,35 R$ 1.549,99
Comprar

Ir à loja
* Os preços e a disponibilidade dos produtos estão corretos na data/horário indicados e poderão sofrer alterações. Quaisquer informações de preço e disponibilidade exibidas na Amazon.com.br no momento da compra serão aplicáveis à compra desse produto.
* Podemos receber comissões por compras feitas em lojas participantes vinculadas neste site. Estas comissões não afetam os produtos ou preços exibidos, nem a ordem dos preços listados. Saiba mais aqui.
Está caro? Nós te avisamos quando baixar
Quanto gostaria de pagar? (preço PIX)
R$
Criar alerta
* Não enviamos nenhum alerta de preço para produtos da Amazon.
Histórico de preços
* Os preços da Amazon não estão incluídos no gráfico de histórico de preços.
Comentários
Comentar
Corvo342 · há 2 anos
Esqueceram de colocar que essa placa mãe aceita memória DDR4 de 3200MHz
[1] Curtir
Responder
Corvo342 · há 2 anos
Atualizem isso
[1] Curtir
Responder",https://meupc.net/images/publi/enifler-970x90.png?v=469876829220386552,https://meupc.net/peca/N2v6b6/placa-mae-asus-tuf-gaming-b760m-plus-d4
Placa-mãe Gigabyte B550M K Micro ATX AM4,"R$ 705,87
12x de R$ 58,82","Add na build
Especificações
Fabricante Gigabyte
Modelo B550M K
PN
B550M K
Formato Micro ATX
Chipset AMD B550
Socket do processador AM4
Slots de memória 4
Tipo da memória
288-pin DIMM
Velocidades da memória
DDR4-2133
DDR4-2400
DDR4-2666
DDR4-2933
DDR4-3200
DDR4-3400
DDR4-3466
DDR4-3600
DDR4-3733
DDR4-3866
DDR4-4000
DDR4-4133
DDR4-4266
DDR4-4400
DDR4-4600
DDR4-4733
Memória máxima 128 GB
Suporte a ECC
Suporte a RAID
Saída de vídeo
Suporte a SLI
Suporte a CrossFire
Portas Ethernet 1 x 1 Gb/s (Realtek)
Portas SATA Express 0
M.2 (M) 2
PCI-Express x1 1
PCI-Express x16 1
SATA 6 Gb/s 4
USB 2.0 1
USB 3.2 Gen1 1
Header USB 3.0/3.1
Wi-Fi
Cor Preto / Prata
Preços
Loja Frete Preço Preço PIX
R$ 705,87
12x de R$ 58,82 R$ 599,99
Comprar
R$ 799,88
12x de R$ 66,66 R$ 679,90
Comprar
Grátis R$ 742,00
1x de R$ 742,00 R$ 742,00
Comprar
R$ 864,82
1x de R$ 864,82 R$ 864,82
(Última atualização há 1 h)
Comprar
* Os preços e a disponibilidade dos produtos estão corretos na data/horário indicados e poderão sofrer alterações. Quaisquer informações de preço e disponibilidade exibidas na Amazon.com.br no momento da compra serão aplicáveis à compra desse produto.
* Podemos receber comissões por compras feitas em lojas participantes vinculadas neste site. Estas comissões não afetam os produtos ou preços exibidos, nem a ordem dos preços listados. Saiba mais aqui.
Está caro? Nós te avisamos quando baixar
Quanto gostaria de pagar? (preço PIX)
R$
Criar alerta
* Não enviamos nenhum alerta de preço para produtos da Amazon.
Histórico de preços
* Os preços da Amazon não estão incluídos no gráfico de histórico de preços.
Comentários
Comentar
Nenhum comentário ainda, seja o primeiro!",https://meupc.net/images/publi/enifler-970x90.png?v=469876829220386552,https://meupc.net/peca/bm3u9J/placa-mae-gigabyte-b550m-k
Placa-mãe MSI A520M-A PRO Micro ATX AM4,"R$ 494,11
12x de R$ 41,18","Add na build
Especificações
Fabricante MSI
Modelo A520M-A PRO
PN
A520M-A PRO
Formato Micro ATX
Chipset AMD A520
Socket do processador AM4
Slots de memória 2
Tipo da memória
288-pin DIMM
Velocidades da memória
DDR4-1866
DDR4-2133
DDR4-2400
DDR4-2666
DDR4-2800
DDR4-2933
DDR4-3000
DDR4-3200
DDR4-3466
DDR4-3600
DDR4-3733
DDR4-3866
DDR4-4000
DDR4-4133
DDR4-4266
DDR4-4400
DDR4-4600
Memória máxima 64 GB
Suporte a ECC
Suporte a RAID
Saída de vídeo
Suporte a SLI
Suporte a CrossFire
Portas Ethernet 1 x 1 Gb/s
Portas SATA Express 0
M.2 (M) 1
PCI-Express x1 1
PCI-Express x16 1
SATA 6 Gb/s 4
Header USB 3.0/3.1
Wi-Fi
Cor
Preços
Loja Frete Preço Preço PIX
R$ 494,11
12x de R$ 41,18 R$ 419,99
Comprar
R$ 505,76
12x de R$ 42,15 R$ 429,90
Comprar
R$ 488,60
10x de R$ 48,86 R$ 429,99
Comprar
R$ 552,00
12x de R$ 46,00 R$ 469,20
Comprar
R$ 558,72
12x de R$ 46,56 R$ 474,86
Comprar
R$ 488,62
1x de R$ 488,62 R$ 488,62
(Última atualização há 1 h)
Comprar
Grátis R$ 494,00
1x de R$ 494,00 R$ 494,00
Comprar
* Os preços e a disponibilidade dos produtos estão corretos na data/horário indicados e poderão sofrer alterações. Quaisquer informações de preço e disponibilidade exibidas na Amazon.com.br no momento da compra serão aplicáveis à compra desse produto.
* Podemos receber comissões por compras feitas em lojas participantes vinculadas neste site. Estas comissões não afetam os produtos ou preços exibidos, nem a ordem dos preços listados. Saiba mais aqui.
Está caro? Nós te avisamos quando baixar
Quanto gostaria de pagar? (preço PIX)
R$
Criar alerta
* Não enviamos nenhum alerta de preço para produtos da Amazon.
Histórico de preços
* Os preços da Amazon não estão incluídos no gráfico de histórico de preços.
Comentários
Comentar
Nenhum comentário ainda, seja o primeiro!",https://meupc.net/images/publi/enifler-970x90.png?v=469876829220386552,https://meupc.net/peca/JxQ6C4/placa-mae-msi-a520m-a-pro
Placa-mãe Gigabyte B550M Aorus Elite Micro ATX AM4,"R$ 849,89
1x de R$ 849,89","Add na build
Especificações
Fabricante Gigabyte
Modelo B550M Aorus Elite
PN
B550M Aorus Elite
Formato Micro ATX
Chipset AMD B550
Socket do processador AM4
Slots de memória 4
Tipo da memória
288-pin DIMM
Velocidades da memória
DDR4-2133
DDR4-2400
DDR4-2667
DDR4-2933
DDR4-3200
DDR4-3333
DDR4-3400
DDR4-3466
DDR4-3600
DDR4-3733
DDR4-3800
DDR4-3866
DDR4-4000
DDR4-4266
Memória máxima 128 GB
Suporte a ECC
Suporte a RAID
Saída de vídeo
Suporte a SLI
Suporte a CrossFire
Portas Ethernet 1 x 10/100/1000/2500Mbps
Portas SATA Express 0
M.2 (M) 2
PCI-Express x1 1
PCI-Express x16 2
SATA 6 Gb/s 4
USB 2.0 4
USB 3.0 / 3.1 Gen1 4
Header USB 3.0/3.1
Wi-Fi
Cor Preto
Preços
Loja Frete Preço Preço PIX
R$ 849,89
1x de R$ 849,89 R$ 849,89
Comprar
R$ 999,88
12x de R$ 83,32 R$ 849,90
Comprar
R$ 999,99
12x de R$ 83,33 R$ 849,99
Comprar
Grátis R$ 882,00
1x de R$ 882,00 R$ 882,00
Comprar
R$ 893,00
1x de R$ 893,00 R$ 893,00
(Última atualização há 1 h)
Comprar
R$ 1.070,50
10x de R$ 107,05 R$ 909,99
Comprar

Ir à loja

Ir à loja
* Os preços e a disponibilidade dos produtos estão corretos na data/horário indicados e poderão sofrer alterações. Quaisquer informações de preço e disponibilidade exibidas na Amazon.com.br no momento da compra serão aplicáveis à compra desse produto.
* Podemos receber comissões por compras feitas em lojas participantes vinculadas neste site. Estas comissões não afetam os produtos ou preços exibidos, nem a ordem dos preços listados. Saiba mais aqui.
Está caro? Nós te avisamos quando baixar
Quanto gostaria de pagar? (preço PIX)
R$
Criar alerta
* Não enviamos nenhum alerta de preço para produtos da Amazon.
Histórico de preços
* Os preços da Amazon não estão incluídos no gráfico de histórico de preços.
Comentários
Comentar
Gon · há 11 meses
Ele suporta Ryzen 5 5600GT ?????????????? No caso a bios
[8] Curtir
Responder
sildt_07 · ano passado
Tem alguma placa de wifi que voces recomendam para esse modelo?
[6] Curtir
Responder
Thomassxx · ano passado
Ele suporta ryzen 7 5700g? No caso a bios
[4] Curtir
Responder
kawan_valor · ano passado
descobriu se suporta man?
[5] Curtir
Responder
allanwilly · ano passado
Suporta
[1] Curtir
Responder
Gustavooo_ · há 2 anos
ele suporta ssd gen 4?
[4] Curtir
Responder
DaviTridente · há 2 anos
Sim uma das portas é 4.0
[3] Curtir
Responder
cleion · ano passado
Meu deus o preço não para de subir
[2] Curtir
Responder
Keven142142 · ano passado
Faz o L
[5] Curtir
Responder
scorpion_octobe · ano passado
Placas-mãe Modelo B550M AORUS ELITE
PCB 1.3
Fabricante Modelo CPU Cores/ Thread Frequency L2
Cache L3
Cache GPU Info. Core Name Process Stepping Wattage Versão de BIOS desde
AMD Ryzen 9 5950X 16C/32T 3.4GHz / 4.9GHz 8MB 64MB N/A Vermeer 7nm B0 105W FB
AMD Ryzen 9 5900X 12C/24T 3.7GHz / 4.8GHz 6MB 64MB N/A Vermeer 7nm B0 105W FB
AMD Ryzen 9 3950X 16C/32T 3.5GHz / 4.7GHz 8MB 64MB N/A Matisse 7nm B0 105W FB
AMD Ryzen 9 3900XT 12C/24T 3.8GHz / 4.7GHz 6MB 64MB N/A Matisse 7nm B0 105W FB
AMD Ryzen 9 3900X 12C/24T 3.8GHz / 4.6GHz 6MB 64MB N/A Matisse 7nm B0 105W FB
AMD Ryzen 9 3900 12C/24T 3.1GHz / 4.3GHz 6MB 64MB N/A Matisse 7nm B0 65W FB
AMD Ryzen 9 PRO 3900 12C/24T 3.1GHz / 4.3GHz 6MB 64MB N/A Matisse 7nm B0 65W FB
AMD Ryzen 7 5800X3D 8C/16T 3.4GHz / 4.5GHz 4MB 96MB N/A Vermeer 7nm B0 105W FB
AMD Ryzen 7 5800X 8C/16T 3.8GHz / 4.7GHz 4MB 32MB N/A Vermeer 7nm B0 105W FB
AMD Ryzen 7 5700X3D 8C/16T 3.0GHz / 4.1GHz 4MB 96MB N/A Vermeer 7nm B0 105W FB
AMD Ryzen 7 5700X 8C/16T 3.4GHz / 4.6GHz 4MB 32MB N/A Vermeer 7nm B0 65W FB
AMD Ryzen 7 PRO 5750G 8C/16T 3.8GHz / 4.6GHz 4MB 16MB 2000MHz Cezanne 7nm A0 65W FB
AMD Ryzen 7 PRO 5750GE 8C/16T 3.2GHz / 4.6GHz 4MB 16MB 2000MHz Cezanne 7nm A0 35W FB
AMD Ryzen 7 5700G 8C/16T 3.8GHz / 4.6GHz 4MB 16MB 2000MHz Cezanne 7nm A0 65W FB
AMD Ryzen 7 5700GE 8C/16T 3.2GHz / 4.6GHz 4MB 16MB 2000MHz Cezanne 7nm A0 35W FB
AMD Ryzen 7 5700 8C/16T 3.7GHz / 4.6GHz 4MB 16MB N/A Cezanne 7nm A0 65W FB
AMD Ryzen 7 PRO 4750G 8C/16T 3.6GHz / 4.4GHz 4MB 8MB 2100MHz Renoir 7nm A1 65W FB
AMD Ryzen 7 PRO 4750GE 8C/16T 3.1GHz / 4.3GHz 4MB 8MB 2000MHz Renoir 7nm A1 35W FB
AMD Ryzen 7 4700G 8C/16T 3.6GHz / 4.4GHz 4MB 8MB 2100MHz Renoir 7nm A1 65W FB
AMD Ryzen 7 4700GE 8C/16T 3.1GHz / 4.3GHz 4MB 8MB 2000MHz Renoir 7nm A1 35W FB
AMD Ryzen 7 3800XT 8C/16T 3.9GHz / 4.7GHz 4MB 32MB N/A Matisse 7nm B0 105W FB
AMD Ryzen 7 3800X 8C/16T 3.9GHz / 4.5GHz 4MB 32MB N/A Matisse 7nm B0 105W FB
AMD Ryzen 7 3700X 8C/16T 3.6GHz / 4.4GHz 4MB 32MB N/A
[2] Curtir
Responder
antonytalmel · há 2 anos
vem com a pilha?
[2] Curtir
Responder
end_ · ano passado
Sim, ela vem a bateria da bios.
[1] Curtir
Responder
RuddyMentarGG · ano passado
Pilha de quê?
[1] Curtir
Responder
Simeer · ano passado
mais tarde vc descobre rs
[1] Curtir
Responder
kinenzin · ano passado
fala ai pra que pilha
[1] Curtir
Responder
mpdsan · há 2 sem.
Suporta M.2 NV3?
[1] Curtir
Responder
plnx · ano passado
Ele suporta conexões M.2 para NVME?
[1] Curtir
Responder
Dkzin · ano passado
sim
[1] Curtir
Responder
eghxlt · há 11 meses
É elétrica?
[1] Curtir
Responder
Victorflamengo · mês passado
Carburada
[2] Curtir
Responder
Cassiel__ · há 9 meses
Ele suporta ryzen 7 5700X ? No caso a bios
[1] Curtir
Responder
d3sc0nh3c1d0 · há 4 meses
o processador usa o soquete AM5 e a placa mãe usa AM4
Não são compatíveis, pq eles usam soquetes diferentes.

Para usar o Ryzen 7 7700X, você precisará de uma placa-mãe com soquete AM5, como as placas da série X670 ou B650. Essas placas são projetadas para suportar processadores da série Ryzen 7000 e tecnologias mais recentes, como DDR5 e PCIe 5.0.
[1] Curtir
Responder
Wlo_olf · há 6 meses
suporta ryzen 5 4500 ?
[1] Curtir
Responder
murdatony_ · ano passado
suporta ryzen 7 5700x3d?
[1] Curtir
Responder
scorpion_octobe · ano passado
olha no site da fabricante direto
[1] Curtir
Responder
Otavinoba · há 5 meses
Precisa atualizar bios para o ryzen 7 5700x3d
[1] Curtir
Responder
Onze27 · há 5 meses
Precisa ou não?
[1] Curtir
Responder
vortexk1 · há 5 meses
ela suporta o ryzen 5 5500 sem precisar de atualização de BIOS?
[1] Curtir
Responder
end_ · ano passado
Alguém sabe se ela tem Bios Flashback?
[1] Curtir
Responder
d3sc0nh3c1d0 · há 4 meses (editado)
ele suporta Ryzen 7600 X3D? a bios no caso
[1] Curtir
Responder
NiltonJr1994 · ano passado
O valor da Kabum está desatualizado.
[1] Curtir
Responder
cyneplesc · há 11 meses
Na ultima imagem não mostra se tem.
[1] Curtir
Responder
mpdsan · há 2 sem. (editado)
Suporta M.2 NV3?
[1] Curtir
Responder",https://meupc.net/images/publi/enifler-970x90.png?v=469876829220386552,https://meupc.net/peca/tao7S8/placa-mae-gigabyte-b550m-aorus-elite
Placa-mãe Gigabyte B450M Gaming Micro ATX AM4,"R$ 618,90
1x de R$ 618,90","Add na build
Especificações
Fabricante Gigabyte
Modelo B450M Gaming
PN
B450M Gaming
Formato Micro ATX
Chipset AMD B450
Socket do processador AM4
Slots de memória 2
Tipo da memória
288-pin DIMM
Velocidades da memória
DDR4-2133
DDR4-2400
DDR4-2667
DDR4-2933
DDR4-3200
Memória máxima 64 GB
Suporte a ECC
Suporte a RAID
Saída de vídeo
Suporte a SLI
Suporte a CrossFire
Portas Ethernet 1 x 10/100/1000Mbps
Portas SATA Express 0
M.2 (M) 1
PCI-Express x1 2
PCI-Express x16 1
SATA 6 Gb/s 4
USB 2.0 2
USB 3.0 / 3.1 Gen1 4
Header USB 3.0/3.1
Wi-Fi
Cor Preto / Vermelho
Preços
Loja Frete Preço Preço PIX
Grátis R$ 618,90
1x de R$ 618,90 R$ 618,90
Comprar
R$ 690,00
1x de R$ 690,00 R$ 690,00
(Última atualização há 1 h)
Comprar

Ir à loja

Ir à loja

Ir à loja

Ir à loja
* Os preços e a disponibilidade dos produtos estão corretos na data/horário indicados e poderão sofrer alterações. Quaisquer informações de preço e disponibilidade exibidas na Amazon.com.br no momento da compra serão aplicáveis à compra desse produto.
* Podemos receber comissões por compras feitas em lojas participantes vinculadas neste site. Estas comissões não afetam os produtos ou preços exibidos, nem a ordem dos preços listados. Saiba mais aqui.
Está caro? Nós te avisamos quando baixar
Quanto gostaria de pagar? (preço PIX)
R$
Criar alerta
* Não enviamos nenhum alerta de preço para produtos da Amazon.
Histórico de preços
* Os preços da Amazon não estão incluídos no gráfico de histórico de preços.
Comentários
Comentar
Nenhum comentário ainda, seja o primeiro!",https://meupc.net/images/publi/enifler-970x90.png?v=469876829220386552,https://meupc.net/peca/dE2b2w/placa-mae-gigabyte-b450m-gaming-amd-am4-matx-ddr4-rev-10
Placa-mãe Asus TUF Gaming A520M-Plus Micro ATX AM4,"R$ 682,24
12x de R$ 56,85","Add na build
Especificações
Fabricante Asus
Modelo TUF Gaming A520M-Plus
PN
TUF Gaming A520M-Plus
90MB14Y0-M0EAY0
Formato Micro ATX
Chipset AMD A520
Socket do processador AM4
Slots de memória 4
Tipo da memória
288-pin DIMM
Velocidades da memória
DDR4-2133
DDR4-2400
DDR4-2666
DDR4-2800
DDR4-3000
DDR4-3200
DDR4-3333
DDR4-3466
DDR4-3600
DDR4-3733
DDR4-3866
DDR4-4000
DDR4-4133
DDR4-4266
DDR4-4400
DDR4-4466
DDR4-4600
DDR4-4800
Memória máxima 128 GB
Suporte a ECC
Suporte a RAID
Saída de vídeo
Suporte a SLI
Suporte a CrossFire
Portas Ethernet 1 x 10/100/1000/Mbps
Portas SATA Express 0
M.2 (M) 1
PCI-Express x1 2
PCI-Express x16 1
SATA 6 Gb/s 4
USB 2.0 2
USB 3.0 / 3.1 Gen1 4
USB 3.1 Gen2 1
Header USB 3.0/3.1
Wi-Fi
Cor Preto
Preços
Loja Frete Preço Preço PIX
R$ 682,24
12x de R$ 56,85 R$ 579,90
Comprar
R$ 741,10
10x de R$ 74,11 R$ 629,99
Comprar
R$ 823,00
12x de R$ 68,58 R$ 699,55
Comprar
R$ 823,52
12x de R$ 68,63 R$ 699,99
Comprar
Grátis R$ 1.023,44
1x de R$ 1.023,44 R$ 1.023,44
Comprar

Ir à loja
* Os preços e a disponibilidade dos produtos estão corretos na data/horário indicados e poderão sofrer alterações. Quaisquer informações de preço e disponibilidade exibidas na Amazon.com.br no momento da compra serão aplicáveis à compra desse produto.
* Podemos receber comissões por compras feitas em lojas participantes vinculadas neste site. Estas comissões não afetam os produtos ou preços exibidos, nem a ordem dos preços listados. Saiba mais aqui.
Está caro? Nós te avisamos quando baixar
Quanto gostaria de pagar? (preço PIX)
R$
Criar alerta
* Não enviamos nenhum alerta de preço para produtos da Amazon.
Histórico de preços
* Os preços da Amazon não estão incluídos no gráfico de histórico de preços.
Comentários
Comentar
Nenhum comentário ainda, seja o primeiro!",https://static.meupc.net/produto/placa-mae-asus-tuf-gaming-a520m-plus-psE2F6-L.jpg,https://meupc.net/peca/UMx2r9/placa-mae-asus-tuf-gaming-a520m-plus
Placa-mãe MSI B550M PRO-VDH WIFI Micro ATX AM4,"R$ 999,88
12x de R$ 83,32","Add na build
Especificações
Fabricante MSI
Modelo B550M PRO-VDH WIFI
PN
B550M PRO-VDH WIFI
Formato Micro ATX
Chipset AMD B550
Socket do processador AM4
Slots de memória 4
Tipo da memória
288-pin DIMM
Velocidades da memória
DDR4-1866
DDR4-2133
DDR4-2400
DDR4-2667
DDR4-2800
DDR4-2933
DDR4-3000
DDR4-3066
DDR4-3200
DDR4-3466
DDR4-3600
DDR4-3733
DDR4-3866
DDR4-4000
DDR4-4133
DDR4-4266
DDR4-4400
Memória máxima 128 GB
Suporte a ECC
Suporte a RAID
Saída de vídeo
Suporte a SLI
Suporte a CrossFire
Portas Ethernet 1 x 10/100/1000/25000 Mbps
Portas SATA Express 0
M.2 (M) 2
PCI-Express x1 2
PCI-Express x16 1
SATA 6 Gb/s 4
USB 2.0 2
USB 3.0 / 3.1 Gen1 4
Header USB 3.0/3.1
Wi-Fi 802.11a/b/g/n/ac
Cor Preto / Prata
Preços
Loja Frete Preço Preço PIX
R$ 999,88
12x de R$ 83,32 R$ 849,90
Comprar
R$ 999,99
12x de R$ 83,33 R$ 849,99
Comprar
R$ 1.070,50
10x de R$ 107,05 R$ 909,99
Comprar
Grátis R$ 1.189,00
1x de R$ 1.189,00 R$ 1.189,00
Comprar

Ir à loja

Ir à loja
* Os preços e a disponibilidade dos produtos estão corretos na data/horário indicados e poderão sofrer alterações. Quaisquer informações de preço e disponibilidade exibidas na Amazon.com.br no momento da compra serão aplicáveis à compra desse produto.
* Podemos receber comissões por compras feitas em lojas participantes vinculadas neste site. Estas comissões não afetam os produtos ou preços exibidos, nem a ordem dos preços listados. Saiba mais aqui.
Está caro? Nós te avisamos quando baixar
Quanto gostaria de pagar? (preço PIX)
R$
Criar alerta
* Não enviamos nenhum alerta de preço para produtos da Amazon.
Histórico de preços
* Os preços da Amazon não estão incluídos no gráfico de histórico de preços.
Comentários
Comentar
Phillip · há 2 anos
Ela suporta Wifi sem cabo?
[5] Curtir
Responder
rds · ano passado
wifi sem cabo? mas sim, ela vai servir pra uma conexão sem fio
[3] Curtir
Responder
henriquefps · ano passado
kkkkkkkkk wifi sem cabo foi foda
[7] Curtir
Responder
Dashtomn · há 2 meses
kkkkkkkk
[1] Curtir
Responder
calprapintura · há 6 meses
Suporta Radeon XFX SPEEDSTER RX 6600 SWFT 210?
[2] Curtir
Responder
RafaelLP · há 3 sem.
sim
[1] Curtir
Responder
nika · há 5 meses
Ela suporta usb-c para o gabinete?
[1] Curtir
Responder
Rique123 · há 3 meses
ela suporta amd 5 5600?
[1] Curtir
Responder
FJsPC_02 · há 2 anos
é series MAG, MEG ou MPG?
[1] Curtir
Responder
jecatatu · há 2 anos
Sim
[6] Curtir
Responder
MAINECAPI · ano passado
kkkkkk
[1] Curtir
Responder
snowyzxc32 · ano passado
talvez nao
[1] Curtir
Responder",https://static.meupc.net/produto/placa-mae-msi-b550m-pro-vdh-wifi-De97XD-L.jpg,https://meupc.net/peca/dbZ3H5/placa-mae-msi-b550m-pro-vdh-wifi
Placa-mãe Gigabyte B650M GAMING WIFI Micro ATX AM5,"R$ 1.117,53
12x de R$ 93,13","Add na build
Especificações
Fabricante Gigabyte
Modelo B650M GAMING WIFI
PN
B650M GAMING WIFI
Formato Micro ATX
Chipset AMD B650
Socket do processador AM5
Slots de memória 2
Tipo da memória
288-pin DIMM
Velocidades da memória
DDR5-4400
DDR5-4800
DDR5-5200
DDR5-5600
DDR5-6000
DDR5-6200
DDR5-6400
Memória máxima 96 GB
Suporte a ECC
Suporte a RAID
Saída de vídeo
Suporte a SLI
Suporte a CrossFire
Portas Ethernet 1 x 1 x 2.5 Gb/s
Portas SATA Express 0
M.2 (M) 1
PCI-Express x1 1
PCI-Express x16 1
SATA 6 Gb/s 4
USB 3.2 Gen 2 2
Header USB 3.0/3.1
Wi-Fi 802.11b/g/n/ac
Cor Preto / Prata
Preços
Loja Frete Preço Preço PIX
R$ 1.117,53
12x de R$ 93,13 R$ 949,90
Comprar
R$ 1.176,40
10x de R$ 117,64 R$ 999,99
Comprar
R$ 1.176,46
12x de R$ 98,04 R$ 999,99
Comprar
R$ 1.224,00
1x de R$ 1.224,00 R$ 1.224,00
(Última atualização há 1 h)
Comprar

Ir à loja

Ir à loja

Ir à loja
* Os preços e a disponibilidade dos produtos estão corretos na data/horário indicados e poderão sofrer alterações. Quaisquer informações de preço e disponibilidade exibidas na Amazon.com.br no momento da compra serão aplicáveis à compra desse produto.
* Podemos receber comissões por compras feitas em lojas participantes vinculadas neste site. Estas comissões não afetam os produtos ou preços exibidos, nem a ordem dos preços listados. Saiba mais aqui.
Está caro? Nós te avisamos quando baixar
Quanto gostaria de pagar? (preço PIX)
R$
Criar alerta
* Não enviamos nenhum alerta de preço para produtos da Amazon.
Histórico de preços
* Os preços da Amazon não estão incluídos no gráfico de histórico de preços.
Comentários
Comentar
Nenhum comentário ainda, seja o primeiro!",https://meupc.net/images/publi/enifler-970x90.png?v=469876829220386552,https://meupc.net/peca/YpB0Sl/placa-mae-gigabyte-b650-gaming-wifi
Placa-mãe Asus TUF GAMING B550M-PLUS Micro ATX AM4,"R$ 1.058,71
12x de R$ 88,23","Add na build
Especificações
Fabricante Asus
Modelo TUF GAMING B550M-PLUS
PN
TUF GAMING B550M-PLUS
90MB14A0-M0EAY0
Formato Micro ATX
Chipset AMD B550
Socket do processador AM4
Slots de memória 4
Tipo da memória
288-pin DIMM
Velocidades da memória
DDR4-2133
DDR4-2400
DDR4-2666
DDR4-2800
DDR4-3000
DDR4-3200
DDR4-3333
DDR4-3466
DDR4-3600
DDR4-3733
DDR4-3866
DDR4-4000
DDR4-4133
DDR4-4266
DDR4-4466
DDR4-4600
DDR4-4800
Memória máxima 128 GB
Suporte a ECC
Suporte a RAID
Saída de vídeo
Suporte a SLI
Suporte a CrossFire 2-Way CrossFire
Portas Ethernet 1 x 10/100/1000/Mbps
Portas SATA Express 0
M.2 (M) 2
PCI-Express x1 1
PCI-Express x16 2
SATA 6 Gb/s 4
USB 2.0 2
USB 3.0 / 3.1 Gen1 4
USB 3.1 Gen2 2
Header USB 3.0/3.1
Wi-Fi
Cor Preto
Preços
Loja Frete Preço Preço PIX
R$ 1.058,71
12x de R$ 88,23 R$ 899,90
Comprar
R$ 1.058,81
12x de R$ 88,23 R$ 899,99
Comprar
R$ 1.105,80
10x de R$ 110,58 R$ 939,99
Comprar
R$ 1.100,00
1x de R$ 1.100,00 R$ 1.100,00
(Última atualização há 1 h)
Comprar

Ir à loja

Ir à loja

Ir à loja
* Os preços e a disponibilidade dos produtos estão corretos na data/horário indicados e poderão sofrer alterações. Quaisquer informações de preço e disponibilidade exibidas na Amazon.com.br no momento da compra serão aplicáveis à compra desse produto.
* Podemos receber comissões por compras feitas em lojas participantes vinculadas neste site. Estas comissões não afetam os produtos ou preços exibidos, nem a ordem dos preços listados. Saiba mais aqui.
Está caro? Nós te avisamos quando baixar
Quanto gostaria de pagar? (preço PIX)
R$
Criar alerta
* Não enviamos nenhum alerta de preço para produtos da Amazon.
Histórico de preços
* Os preços da Amazon não estão incluídos no gráfico de histórico de preços.
Comentários
Comentar
Nenhum comentário ainda, seja o primeiro!",https://meupc.net/images/publi/enifler-970x90.png?v=469876829220386552,https://meupc.net/peca/vGu3B8/placa-mae-asus-tuf-gaming-b550m-plus
